city,state_name_x,state_id,county,lat,lng,city_population,county_fips,county_population,density,pct_men,pct_women,pct_hispanic,pct_white,pct_black,pct_native,pct_asian,pct_pacific,pct_voters,pct_poverty,pct_child_poverty,pct_unemployed,pct_professional,pct_service,pct_office,pct_construction,pct_production,pct_drive,pct_carpool,pct_transit,pct_walk,pct_other_transportation,pct_work_at_home,pct_private_work,pct_public_work,pct_self_employed,pct_family_work,avg_income,income_error,income_per_cap,income_per_cap_err,mean_commute,covid_cases_per_100k,covid_deaths_per_100k,covid_case_to_death_pct,LTM_mean_temp,LTM_mean_percipitation,LTM_min_temp,LTM_max_temp,cvap,foreignborn_pct,age29andunder_pct,age65andolder_pct,clf_unemploy_pct,lesshs_pct,lesscollege_pct,lesshs_whites_pct,lesscollege_whites_pct,rural_pct,ruralurban_cc,rep_pct,dem_pct,crime_per_100,avg_propty_tax,size_feature,diversity_feature,education_feature,wealth_feature,home_price_feature,urban_feature,political_feature,weather_feature,covid_feature,profession_feature,transportation_feature,poverty_feature,age_feature,clusterId
San Angelo,Texas,TX,Tom Green County,-1.049967504,-0.136145919,-0.163557448,1.4636554819999998,-0.6323175679999999,-0.586111177,0.338313572,-0.338313572,0.868585433,-0.047498347999999996,-0.654355861,-0.212720789,-0.8482756440000001,-0.600089319,0.823670812,-0.353498782,-0.35384635600000003,-1.5192288459999999,-0.84628548,0.09375512300000001,0.451042902,1.6470069109999999,0.04502675,0.30278898600000004,0.516872596,-0.643338703,0.9312434409999999,0.403142702,-0.862010895,-0.824131348,0.6729578709999999,0.566277942,-0.654853215,-0.8513455259999999,2.384380198,-0.613471189,3.166673129,-1.69391131,-1.878380126,-1.171942565,-0.69251198,0.7386197640000001,-0.704292996,0.42042095,1.01648517,-0.65449158,-0.930558205,0.7112302909999999,0.307732425,-1.7261552880000002,0.587916138,1.057525057,0.18167444100000002,0.858639563,0.954059184,2.030375458,2.247951338,-2.038753597,0.699406292,-0.080063195,-0.163557448,0.14122187,-0.897374685,-0.613471189,-0.080063195,2.030375458,-2.038753597,1.01648517,-1.930814544,-0.824131348,-0.31266506899999996,-0.358826255,-0.364364966,32
Bend,Oregon,OR,Deschutes County,1.3275463109999999,-1.367190652,-0.164998309,1.027942373,-0.607177334,-0.278664921,0.257731303,-0.257731303,-0.830538689,1.606916738,-0.955856755,-0.051860732,-0.8482756440000001,-0.256971364,1.325688982,-0.521628811,-0.628233852,-0.611090295,-0.182209273,0.676055842,0.254687631,0.27597220100000003,-0.508723279,-0.342055778,-0.100380709,-0.610657778,0.125670666,0.865365525,3.57108171,-0.375905392,-0.739070254,2.528858786,1.960828286,-0.23102986399999997,2.4738157430000003,-0.08551230900000001,1.735922177,-1.546498428,0.191421135,-0.448088301,-0.580700532,-1.568576855,-0.9682921809999999,-1.83408361,-1.275269308,-0.622840598,-1.1568509409999999,-1.538362555,1.496326395,-0.205566958,-1.044177543,-0.051285230999999994,-0.317835633,0.439712448,2.371486911,2.030375458,0.42502142,-0.705871886,-0.277755715,-0.287959919,-0.164998309,-2.0472770419999997,0.667980236,-0.08551230900000001,-0.287959919,2.030375458,-0.705871886,-1.275269308,0.08581345,-0.375905392,-0.47447991799999994,-0.610620499,1.6190973469999999,80
Kenosha,Wisconsin,WI,Kenosha County,1.0505108570000001,0.605977265,-0.166177196,1.850956024,-0.610377156,-0.15580512400000002,0.310415955,-0.310415955,-0.561967456,1.04223614,-0.37869790200000003,-0.132290761,-0.818686351,-0.600089319,0.802734167,-0.017238724,0.318403007,0.617567745,-0.8180269179999999,0.21021526699999998,-0.236200545,0.205662729,1.473118928,0.985565795,-0.717634013,-0.512615001,-0.507279371,-0.521302944,-1.318358663,0.9451816340000001,-0.360848435,-1.4540258680000002,-0.654853215,-0.35411251899999996,1.490024738,-0.420718107,0.6297595,0.011866331,1.6590794880000002,-0.23100874899999999,-0.750781058,-1.182204215,0.40028352,-0.997015085,-1.328074711,-0.628257602,-0.9687926440000001,-0.151801321,-0.320989177,0.552439605,-0.541300851,0.8319031179999999,0.424661285,1.143783543,0.373303901,-0.709361204,0.452527244,-0.47400599200000004,-0.691266446,0.201914008,-0.166177196,-0.9024449920000001,-0.088763627,-0.420718107,0.201914008,-0.709361204,-0.47400599200000004,-1.328074711,1.4578613009999999,0.9451816340000001,-0.541902772,0.23918507600000002,-0.020365400000000002,7
Nampa,Idaho,ID,Canyon County,1.238637872,-1.087105415,-0.16782566,-0.43674293799999997,-0.59353193,-0.28103902399999997,0.359129941,-0.359129941,0.106720101,0.774755857,-0.964471066,0.189429355,-0.892659584,0.086146591,-0.517409231,0.52918387,0.18120926,0.350468171,-1.6516544969999998,0.443135554,-0.138022909,2.1040184809999998,1.414829452,0.13841679199999998,1.134125901,-0.62699824,-0.449738459,-0.059080121,1.093765254,0.14309308199999998,-0.38606322200000004,0.45083201,3.2686690360000004,-1.062867284,1.259156236,-1.620518308,0.266733139,-0.26190045100000003,1.6590794880000002,-0.23100874899999999,-0.750781058,-0.7627139209999999,-1.2587894259999999,-1.075141481,-0.45150502600000003,-0.621498706,-0.82493703,1.095914792,-0.29748632199999997,0.385781081,0.44597650899999997,1.473123524,1.103525149,1.596375094,1.4532376180000002,0.660507127,1.7703891999999999,-2.083348106,-0.07682454400000001,-1.0567509259999999,-0.16782566,-0.643465043,-1.020712764,-1.620518308,-1.0567509259999999,0.660507127,-2.083348106,-0.45150502600000003,1.4578613009999999,0.14309308199999998,-0.622810196,0.270659357,-0.858045822,99
Caldwell,Idaho,ID,Canyon County,1.250097768,-1.092771333,-0.268651356,-0.43674293799999997,-0.59353193,-0.381344849,0.359129941,-0.359129941,0.106720101,0.774755857,-0.964471066,0.189429355,-0.892659584,0.086146591,-0.517409231,0.52918387,0.18120926,0.350468171,-1.6516544969999998,0.443135554,-0.138022909,2.1040184809999998,1.414829452,0.13841679199999998,1.134125901,-0.62699824,-0.449738459,-0.059080121,1.093765254,0.14309308199999998,-0.38606322200000004,0.45083201,3.2686690360000004,-1.062867284,1.259156236,-1.620518308,0.266733139,-0.26190045100000003,-1.310421792,-0.66562137,0.068497911,-0.7627139209999999,-1.2587894259999999,-1.075141481,-0.45150502600000003,-0.621498706,-0.82493703,1.095914792,-0.29748632199999997,0.385781081,0.44597650899999997,1.473123524,1.103525149,1.596375094,1.4532376180000002,0.660507127,1.7703891999999999,-2.083348106,-0.894599058,-1.0567509259999999,-0.268651356,-0.643465043,-1.020712764,-1.620518308,-1.0567509259999999,0.660507127,-2.083348106,-0.45150502600000003,-1.317292188,0.14309308199999998,-0.622810196,0.270659357,-0.858045822,99
Rio Rancho,New Mexico,NM,Sandoval County,-0.325279851,-0.50487327,-0.168070335,0.677801115,-0.6228885279999999,-0.754078919,-0.276377679,0.276377679,0.819256023,-0.52797219,-0.843870709,9.27802261,-0.818686351,-0.256971364,0.842945188,0.024793783,-0.052020110999999994,0.724407575,0.213410595,-0.100345117,0.843753443,0.346281674,-1.1499075220000001,0.568313301,-0.380950392,-0.49627453899999996,-0.564820284,-0.521302944,0.507032409,-1.9800824959999999,2.1102007830000002,0.046771248,-0.654853215,-0.153049191,2.0786354240000002,-0.627378525,0.9287223859999999,0.538340912,-0.283556786,-0.6406707629999999,-0.618035925,-0.851027667,-1.306878497,-1.3653252359999999,-0.34589422,-0.643262068,-1.039201136,-0.579521242,0.5027668479999999,0.474835131,-0.671076865,0.311810672,-0.928929806,0.012822026,1.121440196,0.660507127,0.107617955,-0.577769523,-0.783392883,-1.044562265,-0.168070335,0.739032531,0.25458613199999997,-0.627378525,-1.044562265,0.660507127,-0.577769523,-0.34589422,-0.382137691,-1.9800824959999999,-0.541902772,-0.033592022,0.586519555,20
Roanoke,Virginia,VA,Roanoke city,0.05005060099999999,1.07332701,-0.168156836,1.658184916,-0.639777652,-0.439510356,-1.414965725,1.414965725,-0.9291975090000001,0.21007525800000001,1.413078835,-0.212720789,-0.567177361,0.086146591,0.725562492,1.4749152819999998,1.854972981,-0.023471232,-0.888673323,1.297176609,0.50013172,-0.18103936899999998,0.686210993,0.22692489600000001,-0.100380709,-0.071422508,0.470916141,0.310698137,-1.513936278,0.897999955,-0.310418859,-1.4540258680000002,0.652987536,-1.385967423,0.83277747,-0.979481087,1.163621796,-1.062141813,3.535937758,2.361058545,0.120725111,-0.19971378899999997,1.230065345,-0.182268388,-0.198039092,-0.663461066,-0.860946841,-0.642347332,0.46771819200000003,-0.053613445999999995,0.262552636,1.009417209,1.814900468,0.9851393759999999,-0.8922835509999999,0.660507127,-0.22073341100000002,0.223325833,0.524545502,-0.954558557,-0.168156836,0.209125353,-0.672952691,-0.979481087,-0.954558557,0.660507127,0.223325833,-0.198039092,3.664934922,0.897999955,0.051418342,1.7866705369999998,0.6156823020000001,42
Yuma,Arizona,AZ,Yuma County,-0.831927898,-0.96822146,-0.170277349,-1.140073219,-0.5947137339999999,-0.787909878,2.471410732,-2.471410732,2.1895174109999997,-1.161999529,-0.843870709,0.350289412,-0.8482756440000001,-0.256971364,-1.516581572,1.075606464,1.155284868,2.2735851030000003,-1.8777229930000001,1.9182973769999998,-0.53073345,3.1586605660000004,0.16160570300000002,0.46716118100000004,0.516872596,-0.39823176200000004,-0.046952071,-0.151524686,-1.253166125,-1.461084021,1.90848248,-0.819073242,0.652987536,-1.270271035,0.901414052,-1.511989095,-0.10056412,-1.314849612,-0.305169818,-1.057665977,-1.100118062,1.566561135,-1.480587998,1.112397598,1.945860259,-0.629716026,0.9460044479999999,0.882476479,1.248030565,2.375307949,2.529063153,1.877500296,1.490758139,1.6574487759999998,0.33864278299999995,2.030375458,0.5057522179999999,-0.473608497,0.09625090800000001,-1.198793461,-0.170277349,-0.19328862,-2.506376008,-1.511989095,-1.198793461,2.030375458,-0.473608497,1.945860259,-0.483241333,-1.461084021,-0.33963421,1.151939212,-0.119149579,37
Albany,New York,NY,Albany County,1.0655896679999999,1.436848799,-0.17478776399999998,0.733950315,-0.549826269,0.059051139,-0.9172797009999999,0.9172797009999999,-0.945640645,0.878775967,0.008946104,-0.29315081800000004,-0.06415938,-0.600089319,1.4432395969999998,-0.45858005,-0.655672601,-0.7179301240000001,0.919874645,-0.294445357,0.598309355,-1.024753037,-1.1499075220000001,-0.0006673730000000001,-1.110431571,0.288067673,1.218948004,-0.336413815,-0.927203434,-2.192400054,2.841429634,-1.049965106,-0.654853215,-0.025717799,0.6060687610000001,0.39578550700000004,0.48454895600000003,-1.146377746,-0.285920568,-0.43551400100000004,-0.37810402,-1.171164997,0.353666563,-1.086302395,-1.201341744,-0.546744757,-0.678805944,-0.20030712,0.555618449,-0.807521061,-0.996344239,-0.705124665,-0.320666419,-0.210512366,0.252027548,0.660507127,-0.459124983,0.427419737,0.28880295300000003,1.02516736,-0.17478776399999998,-0.570927989,0.969907548,0.39578550700000004,1.02516736,0.660507127,0.427419737,-1.201341744,-0.344170495,-2.192400054,0.523378318,-0.615866213,0.349495275,10
Concord,North Carolina,NC,Cabarrus County,-0.305281578,1.0332760490000001,-0.175081868,0.793967833,-0.597969505,-0.626470917,-0.605393733,0.605393733,-0.7099556859999999,0.631109038,0.439661665,-0.132290761,-0.567177361,-0.256971364,0.106970195,-0.6477263329999999,-0.5321982279999999,0.083368597,-0.11156286800000001,-0.449725548,0.35286526700000004,0.45174588200000004,-0.042407465,0.79590557,0.236302912,-0.56163639,-1.0251475840000002,-1.075970332,-0.144892974,0.23745644100000002,0.14344732400000001,-0.876796208,0.652987536,-0.128798705,1.011648562,-0.40161176600000004,0.24110774899999998,0.41198701299999996,-0.285920568,-0.43551400100000004,-0.37810402,0.19769806899999998,1.3684441,0.20836359100000001,0.18215980699999998,-0.620972544,-0.826111032,-0.272036596,-0.321622384,0.212643842,-0.36094726200000005,0.427377223,1.031922871,0.898344787,1.380660445,-0.709361204,1.2481508909999999,-1.051745544,-0.329772571,-0.9827761490000001,-0.175081868,-0.219336623,0.00534533,-0.40161176600000004,-0.9827761490000001,-0.709361204,-1.051745544,0.18215980699999998,-0.344170495,0.23745644100000002,-0.7037176209999999,-0.568654792,0.06098423099999999,1
